nsites,Chemsys,material_id,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_atoms,formation_energy_per_atom,energy_above_hull
26,Fe-S-U,mp-559388,FiM,16.0000001,0.028133527,0.615384619,-1.670184935,0
26,Fe-Se-U,mp-1193584,FM,15.9609727,0.024730215,0.613883565,-1.38030751,0
26,Fe-Se-U,mp-2767175,FiM,7.9999998,0.012004152,0.3076923,-1.483321397,0
26,Mn-S-U,mp-1192848,FiM,10.9961763,0.018772236,0.422929858,-1.672171902,0
26,Ni-S-U,mp-1192888,FiM,13.9975118,0.024321603,0.538365838,-1.66598336,0
26,Ni-Se-U,mp-1192861,FiM,1.9999178,0.003018143,0.076919915,-1.39970801,0
26,S-Ti-U,mp-1193754,FM,18.0000001,0.030921748,0.692307696,-1.766293803,0
26,Se-Ti-U,mp-1192621,FM,18.0000337,0.026905997,0.692308988,-1.481306284,0
26,S-U-V,mp-1193731,FM,19.0000002,0.03276774,0.730769238,-1.725845636,0
26,Se-U-V,mp-1192620,FM,19.0001453,0.028614947,0.730774819,-1.441938702,0
16,Ag-F-U,mp-1207868,FM,2,0.007919524,0.125,-3.173063796,0
24,Al-U,mp-569744,FM,14.1249309,0.030878354,0.588538788,-0.279739968,0
4,Al-U,mp-1723,FM,2.6628283,0.033966701,0.665707075,-0.264968751,0
24,Al-Cu-U,mp-1191305,FM,5.5090654,0.015732423,0.229544392,-0.236998559,0
13,Al-Cu-U,mp-1216319,FM,2.7133225,0.014203885,0.208717115,-0.22485119,0
6,Al-Au-U,mp-1216345,FM,6.2331255,0.053031974,1.03885425,-0.444825093,0
9,Al-Ir-U,mp-1079219,FM,5.5288537,0.032480938,0.614317078,-0.662281419,0
9,Al-Pt-U,mp-1079949,FM,7.2487314,0.040637765,0.8054146,-0.903410445,0
2,As-U,mp-2104,FM,2.7076936,0.052047309,1.3538468,-1.145494089,0
6,As-U,mp-1657,FM,3.4149526,0.026037928,0.569158767,-0.871103262,0
8,As-Pd-U,mp-4206,FM,3.3677893,0.021817518,0.420973663,-0.802199098,0
6,As-P-U,mp-1077201,FM,3.2708096,0.026718279,0.545134933,-0.942942827,0
6,As-S-U,mp-4374,FM,5.2062165,0.040738553,0.86770275,-1.482060227,0
6,As-Se-U,mp-22595,FM,5.2420574,0.037839587,0.873676233,-1.121767542,0
3,Au-U,mp-12072,FM,2.4285095,0.038404454,0.809503167,-0.487258318,0
3,B-U,mp-1514,FM,1.1784996,0.035309172,0.3928332,-0.61752019,0
6,B-Ir-U,mp-10116,FM,2.1153309,0.025934507,0.35255515,-0.51198326,0
6,B-Os-U,mp-10132,FiM,1.1039357,0.013922044,0.183989283,-0.325224368,0
6,B-Ru-U,mp-10137,FiM,1.4370988,0.01853616,0.239516467,-0.538875151,0
12,B-Os-U,mp-1095488,FiM,3.6876787,0.029847671,0.307306558,-0.49148131,0
12,B-Ru-U,mp-1103253,FM,3.6960029,0.030167642,0.308000242,-0.587199091,0
12,B-U-W,mp-1103255,FM,3.6897571,0.029039293,0.307479758,-0.503430967,0
6,B-C-U,mp-5816,FM,2.217866,0.030584257,0.369644333,-0.445885332,0
6,B-N-U,mp-5311,FM,3.6672125,0.051730353,0.611202083,-1.250260484,0
28,Be-U,mp-1163,FM,5.2969946,0.019739956,0.189178379,-0.058345204,0
6,Bi-U,mp-569858,FM,4.7343273,0.025505812,0.78905455,-0.232412632,0
6,Bi-Te-U,mp-972408,FM,5.5172084,0.029632422,0.919534733,-0.834864838,0
8,Br-U,mp-23255,FM,5.9999996,0.024181356,0.74999995,-1.814459374,0
10,Br-U,mp-27153,FM,4,0.011010785,0.4,-1.675382574,0
12,Br-U,mp-29263,FM,2.0000001,0.004443236,0.166666675,-1.475100718,0
6,Br-N-U,mp-27762,FM,4,0.030568598,0.666666667,-1.880126765,0
8,Br-O-U,mp-27536,FM,2,0.011646454,0.25,-3.169032796,0
3,C-U,mp-2486,FM,1.3489767,0.035693318,0.4496589,-0.111111178,0
48,Cl-O-U,mp-640563,FM,24.0006759,0.021883464,0.500014081,-2.794832953,0
8,Cl-U,mp-23208,FM,6.0000003,0.028604071,0.750000038,-2.210535622,0
10,Cl-U,mp-23235,FM,4.0000003,0.015049407,0.40000003,-2.074629795,0
24,Cl-U,mp-570989,FM,4.0000001,0.005164884,0.166666671,-1.850678283,0
6,Co-U,mp-1383,FiM,1.7010868,0.020876617,0.283514467,-0.109017472,0
6,B-Co-U,mp-10056,FiM,1.5667651,0.024523959,0.261127517,-0.429198555,0
8,C-Co-U,mp-1079701,FiM,1.5208691,0.0173692,0.190108638,-0.152809585,0
8,Co-Si-U,mp-2766602,FiM,3.8757301,0.030366765,0.484466263,-0.573934767,0
24,B-Cr-U,mp-1191170,FM,4.8447438,0.020894159,0.201864325,-0.574529642,0
24,Cr-O-U,mp-17151,FM,16.0000002,0.054735238,0.666666675,-3.172392518,0
24,F-U,mp-18299,FiM,6.0000001,0.01858616,0.250000004,-3.992617685,0
30,F-U,mp-287,FM,11.9999999,0.025652307,0.399999997,-4.028010356,0
6,F-U,mp-1852,FM,1,0.010846889,0.166666667,-3.775879191,0
6,Fe-U,mp-21050,FiM,2.8930033,0.032096122,0.482167217,-0.101774058,0
8,As-Fe-U,mp-1087511,FiM,1.0131192,0.00674274,0.1266399,-0.517522701,0
8,C-Fe-U,mp-1095137,FiM,2.1142452,0.023027236,0.26428065,-0.144574213,0
12,Fe-Ge-U,mp-607816,FiM,2.9535852,0.01381745,0.2461321,-0.327509605,0
12,Fe-Si-U,mp-20121,FiM,1.2532468,0.006394398,0.104437233,-0.433807528,0
4,Ga-U,mp-20214,FM,2.4882514,0.031989893,0.62206285,-0.387197636,0
7,Co-Ga-U,mp-4732,FiM,2.3192743,0.019254137,0.3313249,-0.366024109,0
7,Fe-Ga-U,mp-1078098,FiM,0.7538006,0.006156641,0.1076858,-0.267809378,0
7,Ga-Ir-U,mp-623006,FM,2.2849034,0.01790664,0.326414771,-0.439401894,0
7,Ga-Ni-U,mp-21251,FM,2.2793855,0.018760733,0.3256265,-0.325144682,0
7,Ga-Os-U,mp-1077911,FiM,2.2867932,0.017861281,0.326684743,-0.278518314,0
7,Ga-Pt-U,mp-1078074,FM,2.1574088,0.01672558,0.308201257,-0.442281117,0
7,Ga-Rh-U,mp-1078033,FM,2.4131421,0.018982484,0.344734586,-0.445715202,0
7,Ga-Ru-U,mp-1078343,FiM,2.1735016,0.017132486,0.310500229,-0.424797629,0
6,Au-Ga-U,mp-1207973,FM,6.2530084,0.05265645,1.042168067,-0.466255895,0
9,Co-Ga-U,mp-1078586,FiM,4.7781975,0.031990402,0.530910833,-0.350822295,0
9,Fe-Ga-U,mp-1079968,FiM,0.5604471,0.003785887,0.0622719,-0.197887294,0
9,Ga-Ni-U,mp-21320,FiM,6.4931886,0.042011286,0.7214654,-0.301427698,0
9,Ga-Pt-U,mp-1080077,FM,7.168755,0.040312443,0.796528333,-0.636939977,0
9,Ga-Rh-U,mp-1078870,FiM,6.4969825,0.038743841,0.721886944,-0.54304673,0
9,Ga-Ru-U,mp-1078880,FiM,6.0774411,0.03689455,0.675271233,-0.478366703,0
6,Ge-U,mp-1237,FM,4.629394,0.036446979,0.771565667,-0.396248123,0
4,Ge-U,mp-2607,FM,1.3170719,0.0175608,0.329267975,-0.300722511,0
12,Ge-Ir-U,mp-20226,FM,8.09739,0.035469002,0.6747825,-0.589377499,0
12,Ge-Pd-U,mp-1102677,FM,8.5567082,0.036686448,0.713059017,-0.461101418,0
6,Ge-Pt-U,mp-22065,FM,4.8278138,0.040108223,0.804635633,-0.870602992,0
12,Ge-Rh-U,mp-20321,FM,8.7307298,0.038375167,0.727560817,-0.74521982,0
6,Ge-S-U,mp-20913,FM,4.8599531,0.038474958,0.809992183,-1.140318472,0
6,Ge-Se-U,mp-3579,FM,4.5786028,0.033806391,0.763100467,-0.960272646,0
6,Ge-Te-U,mp-3109,FM,4.070327,0.02748376,0.678387833,-0.646070269,0
32,H-U,mp-504970,FM,23.4055513,0.078960699,0.731423478,-0.461661751,0
8,I-U,mp-23244,FM,5.9999998,0.018670577,0.749999975,-1.283154499,0
6,I-N-U,mp-27763,FM,3.9999999,0.025550958,0.66666665,-1.558513788,0
4,In-U,mp-20941,FM,2.7742551,0.027677742,0.693563775,-0.302536639,0
16,Ir-U,mp-1105762,FM,13.2414962,0.040062057,0.827593513,-0.496964312,0
4,Ir-U,mp-1044,FM,0.4544191,0.006921315,0.113604775,-0.660581827,0
36,Mn-P-U,mp-21643,FiM,38.6072831,0.079354152,1.072424531,-0.665580606,0
24,B-Mn-U,mp-1190612,FM,0.9626097,0.004221684,0.040108738,-0.588352285,0
16,C-Mn-U,mp-1207882,FM,13.9530359,0.07373035,0.872064744,-0.134936623,0
6,Fe-Mn-U,mp-1216584,FiM,4.2604905,0.045265227,0.71008175,-0.080282833,0
2,N-U,mp-1865,FM,1.4861672,0.051235181,0.7430836,-1.581682357,0
6,Cl-N-U,mp-23019,FM,4,0.035873056,0.666666667,-2.002919315,0
16,N-Nb-U,mp-1207913,FM,6.4688783,0.031528754,0.404304894,-1.511787744,0
36,Ni-P-U,mp-1217640,FM,9.9763247,0.020474754,0.277120131,-0.741786482,0
36,Ni-P-U,mp-2752771,FiM,13.932109,0.028669333,0.387003028,-0.825552434,0
36,Ge-Ni-U,mp-21826,FM,8.2615525,0.016474018,0.229487569,-0.363660865,0
12,As-Ni-U,mp-1207854,FiM,2.0387051,0.0091583,0.169892092,-0.557477767,0
8,As-Ni-U,mp-22159,FiM,3.1827852,0.02189096,0.39784815,-0.604637992,0
24,B-Ni-U,mp-972320,FM,9.4785783,0.039525417,0.394940763,-0.483503863,0
12,Ge-Ni-U,mp-1102933,FiM,7.9838881,0.038217927,0.665324008,-0.381822907,0
12,Ni-P-U,mp-1216793,FiM,1.2516303,0.006402209,0.104302525,-0.800286069,0
3,O-U,mp-1597,FM,2.0000001,0.049310818,0.6666667,-3.75044424,0
2,P-U,mp-2011,FM,2.5536981,0.054827832,1.27684905,-1.256325511,0
12,P-U,mp-569147,FM,6.62472,0.028586052,0.55206,-0.966161589,0
40,O-P-U,mp-1200695,FM,4.0000001,0.005933219,0.100000003,-3.075979408,0
24,Cl-P-U,mp-540927,FM,2,0.002771934,0.083333333,-1.334582402,0
6,P-S-U,mp-4450,FM,5.094621,0.042573586,0.8491035,-1.325801574,0
6,P-Se-U,mp-9930,FM,5.0492932,0.03878768,0.841548867,-1.131133512,0
16,I-Pb-U,mp-1208402,AFM,0,0,0,-0.971156047,0
16,Pd-U,mp-30841,FM,9.3308092,0.032943218,0.583175575,-0.674961836,0
6,Pd-Pt-U,mp-1206028,FM,2.0240164,0.019236076,0.337336067,-0.654855861,0
20,Pd-Se-U,mp-21103,FM,8.00609,0.017660484,0.4003045,-1.100248433,0
4,Pt-U,mp-569752,FM,5.3750679,0.058871346,1.343766975,-0.873824985,0
6,Pt-U,mp-30854,FM,4.1332735,0.03494789,0.688878917,-0.942586238,0
8,Pt-U,mp-30855,FM,4.0654203,0.028466362,0.508177538,-0.911328783,0
6,Au-Pt-U,mp-1077347,FM,1.9899333,0.01854544,0.33165555,-0.709754291,0
6,Pt-U,mp-1072444,FM,1.1711862,0.011272647,0.1951977,-0.618778494,0
12,B-Re-U,mp-1102585,FM,2.8202819,0.022723475,0.235023492,-0.538533203,0
16,C-Re-U,mp-1105571,FM,4.4755722,0.022652678,0.279723263,-0.171622789,0
4,Rh-U,mp-1150,FiM,0.173032,0.002710287,0.043258,-0.710676971,0
2,S-U,mp-2423,FM,2.8155502,0.063725476,1.4077751,-1.675837436,0
9,S-U,mp-2849,FM,5.9999778,0.032152682,0.6666642,-1.783689055,0
8,S-U,mp-12406,FM,3.9999998,0.019975152,0.499999975,-1.421609168,0
6,O-S-U,mp-3263,FM,3.9999976,0.040271681,0.666666267,-2.780573453,0
2,Sb-U,mp-177,FiM,3.0165422,0.057043679,1.5082711,-0.576318382,0
6,Sb-U,mp-2707,FM,4.0361828,0.024118617,0.672697133,-0.51450025,0
8,Au-Sb-U,mp-510574,FM,5.2819435,0.02706846,0.660242938,-0.452090536,0
8,Pd-Sb-U,mp-4207,FM,4.5427169,0.024011297,0.567839613,-0.639927574,0
8,Ru-Sb-U,mp-505019,FiM,4.6379062,0.025298929,0.579738275,-0.511053575,0
3,Rh-Sb-U,mp-10624,FM,2.0012883,0.028328949,0.6670961,-0.577150163,0
9,Ru-Sb-U,mp-1095127,FiM,6.7440684,0.035627151,0.749340933,-0.520140414,0
6,S-Sb-U,mp-1071765,FM,5.6281899,0.0380834,0.93803165,-1.288843248,0
6,Sb-Se-U,mp-9937,FM,5.5071178,0.034900586,0.917852967,-1.024726392,0
6,Sb-Te-U,mp-7935,FM,5.5113328,0.031387254,0.918555467,-0.763968787,0
2,Se-U,mp-2143,FM,3.1830193,0.06158359,1.59150965,-1.223744236,0
30,Se-U,mp-684555,FM,20.0000001,0.025955645,0.66666667,-1.451706699,0
8,Se-U,mp-9429,FM,3.332343,0.015573792,0.416542875,-1.286306687,0
6,O-Se-U,mp-3217,FM,3.9999998,0.037235156,0.666666633,-2.665166589,0
12,S-Se-U,mp-19924,FM,8.0000266,0.030095027,0.666668883,-1.619306704,0
3,Si-U,mp-980,FM,2.300827,0.041888583,0.766942333,-0.388105375,0
5,Ir-Si-U,mp-1068256,FM,2.7047761,0.031651937,0.54095522,-0.56406122,0
12,Ir-Si-U,mp-19806,FM,8.202379,0.037241322,0.683531583,-0.704272203,0
12,Ni-Si-U,mp-504984,FM,6.4600741,0.034557105,0.538339508,-0.49133493,0
6,Pt-Si-U,mp-1216805,FM,4.0230022,0.035759841,0.670500367,-0.669925267,0
12,Ru-Si-U,mp-1102216,FiM,8.0621573,0.039137266,0.671846442,-0.545637834,0
4,Sn-U,mp-20336,FM,2.5321645,0.024750774,0.633041125,-0.124970004,0
6,Au-Sn-U,mp-1071536,FM,6.2842549,0.047615251,1.047375817,-0.23287591,0
9,Ir-Sn-U,mp-1080803,FiM,6.8153637,0.035386035,0.757262633,-0.466022409,0
6,Pd-Sn-U,mp-20762,FM,6.0828245,0.048379294,1.013804083,-0.424102602,0
9,Rh-Sn-U,mp-1079696,FiM,6.9594593,0.036270191,0.773273256,-0.457799551,0
6,Sn-Te-U,mp-504687,FM,5.0598983,0.029366607,0.843316383,-0.570337792,0
16,N-Ta-U,mp-1207909,FM,6.6333876,0.032727148,0.414586725,-1.521668672,0
4,Sn-Tc-U,mp-865409,FiM,1.0108771,0.013869785,0.252719275,-0.079354671,0
16,C-Tc-U,mp-1188570,FM,4.3753938,0.022240949,0.273462113,-0.178315594,0
6,Te-U,mp-666,FM,5.2180722,0.027694624,0.8696787,-1.078488628,0
8,Te-U,mp-22231,FM,5.0279463,0.019927777,0.628493288,-0.839163023,0
40,Br-Te-U,mp-542131,FM,7.9999996,0.005394292,0.19999999,-0.904614149,0
6,As-Te-U,mp-4895,FM,4.9071935,0.031468825,0.817865583,-1.020022563,0
6,N-Te-U,mp-3402,FM,1.9998262,0.015589327,0.333304367,-1.488151288,0
6,O-Te-U,mp-3037,FM,4.0000003,0.029615823,0.666666717,-2.399632922,0
12,S-Te-U,mp-19866,FM,8.0118949,0.026827506,0.667657908,-1.468031828,0
12,Se-Te-U,mp-1102966,FM,8.104425,0.025334858,0.67536875,-1.217950323,0
56,F-Tl-U,mp-27382,FM,15.9999996,0.017577422,0.285714279,-3.47908919,0
5,O-Tl-U,mp-865322,FM,1,0.012358377,0.2,-2.938777098,0
18,P-U-V,mp-1207879,FM,4.4113018,0.01746948,0.245072322,-0.905290445,0
16,N-U-V,mp-672368,FiM,4.3867542,0.023788619,0.274172138,-1.525958632,0
6,Ni-U-Zn,mp-21899,FiM,1.4201091,0.017785699,0.23668485,-0.280642792,0
78,O-P-V,mp-15361,FM,12.0000001,0.012615411,0.153846155,-2.652632148,0
88,O-S-V,mp-849323,FM,7.7671139,0.0071731,0.088262658,-1.919856733,0
72,O-Se-V,mp-557295,FM,7.9999983,0.008122719,0.111111088,-1.617126915,0
20,F-O-W,mp-753398,FM,3.9980532,0.015820795,0.19990266,-2.610498714,0
13,Al-Fe-Y,mp-4656,FM,6.9291178,0.036602854,0.533009062,-0.429281443,0
13,Al-Fe-Y,mp-1216148,FiM,12.2041303,0.066397737,0.938779254,-0.385315965,0
19,B-Co-Y,mp-1188251,FM,9.2668281,0.049975534,0.487727795,-0.330088617,0
5,Co-Ge-Y,mp-4908,FM,0.145524,0.00187413,0.0291048,-0.597658338,0
14,Cu-O-Y,mp-22618,FM,2.0000975,0.013172942,0.142864107,-1.937098218,0
5,B-Fe-Y,mp-12077,FM,2.129857,0.034973964,0.4259714,-0.4285431,0
5,Fe-Ge-Y,mp-21113,FM,5.3074098,0.063535177,1.06148196,-0.45121992,0
26,Fe-Ge-Y,mp-1194620,FM,21.7698495,0.059443095,0.837301904,-0.272108088,0
13,Fe-Ga-Y,mp-1104485,FM,11.1319041,0.059424691,0.856300315,-0.317431498,0
13,Al-Mn-Y,mp-10896,FiM,10.8080433,0.053338066,0.831387946,-0.337732823,0
5,Ge-Mn-Y,mp-20649,FM,7.3655197,0.080620373,1.47310394,-0.479865997,0
13,Ge-Mn-Y,mp-22267,FiM,12.9199576,0.068441543,0.993842892,-0.316371491,0
5,Mn-Si-Y,mp-3854,FM,4.4973265,0.056891539,0.8994653,-0.671137938,0
13,Mn-Sn-Y,mp-22260,FiM,21.0989731,0.082101489,1.622997931,-0.138770851,0
40,Co-Ga-Y,mp-1217060,FiM,2.2775264,0.002619144,0.05693816,-0.318277501,0
41,C-Mn-Y,mp-1197605,FM,6.0813327,0.011811333,0.148325188,-0.295073961,0
32,C-Mn-Y,mp-1207824,FM,3.5421838,0.007346059,0.110693244,-0.333165877,0
32,C-Os-Y,mp-1207812,FM,2.7659376,0.005480794,0.08643555,-0.329458357,0
18,Bi-Co-Y,mp-1207809,FiM,0.9646592,0.002135469,0.053592178,-0.239281166,0
19,In-Ni-Y,mp-1207989,FM,2.2309249,0.004840512,0.1174171,-0.332733576,0
19,Ni-Pb-Y,mp-600480,FM,2.2362393,0.00481813,0.117696805,-0.345831381,0
68,B-Co-Y,mp-1200125,FiM,73.1206366,0.085137166,1.075303479,-0.142919695,0
19,Co-Y,mp-1106140,FiM,25.6151939,0.105557654,1.3481681,-0.067291432,0
10,Co-I-Y,mp-1205726,FM,5.687343,0.024329771,0.5687343,-0.635980114,0
20,Co-Ge-Y,mp-1189611,FM,1.1501498,0.003492646,0.05750749,-0.570684125,0
20,Co-Si-Y,mp-1188435,FM,1.3119973,0.004484753,0.065599865,-0.721147299,0
18,Co-Y,mp-2017630,FiM,20.1010504,0.077849707,1.116725022,-0.097187631,0
7,C-Cr-Y,mp-1025372,FM,1.5051114,0.015962672,0.215015914,-0.290024349,0
68,B-Fe-Y,mp-5434,FiM,132.1321656,0.145003823,1.943120082,-0.103526163,0
68,C-Fe-Y,mp-1207957,FiM,120.0248445,0.135237179,1.765071243,-0.063436075,0
22,Fe-O-Y,mp-1379819,FM,15.9981183,0.064474281,0.727187195,-2.58378847,0
5,Co-Ga-Y,mp-1206356,FM,2.3367078,0.02483281,0.46734156,-0.374307029,0
6,In-Y,mp-21294,FM,1.8037189,0.01057243,0.300619817,-0.494576123,0
22,Ir-O-Y,mp-1191749,FM,4.0798671,0.015443295,0.185448505,-2.499477691,0
22,Mn-O-Y,mp-18831,FM,12.0000007,0.049449819,0.545454577,-2.868369052,0
40,Mn-Si-Y,mp-1198388,FiM,5.9813611,0.009655886,0.149534028,-0.616343195,0
22,Mo-O-Y,mp-2674749,AFM,5.05E-05,1.87E-07,0.0000023,-2.937908145,0
18,Ni-Y,mp-574339,FM,2.6232464,0.010321871,0.145735911,-0.371768892,0
10,Rh-Si-Y,mp-31011,FM,1.1397604,0.005804792,0.11397604,-0.959610478,0
4,Cd-Tl-Y,mp-865651,FM,0.6576443,0.006223166,0.164411075,-0.346032856,0
4,Hg-Tl-Y,mp-1187722,FM,0.6977172,0.0066702,0.1744293,-0.532747459,0
18,Fe-Ru-Y,mp-1216267,FM,9.3063213,0.029491992,0.51701785,-0.237794004,0
16,Co-Y,mp-1105598,AFM,0.002805,6.63E-06,0.000175312,-0.105964573,0
22,B-Fe-Y,mp-14542,FM,1.2165202,0.004869863,0.055296373,-0.577945325,0
16,Ni-Y,mp-1105633,FM,3.0276855,0.007094275,0.189230344,-0.207370064,0
8,Tm-Y,mp-981249,FM,5.2072638,0.019772741,0.650907975,-0.001165943,0
15,O-U-Y,mp-677237,FM,1,0.005314571,0.066666667,-3.90252685,0
20,Pd-U-Y,mp-1216177,FM,2.1106803,0.006102957,0.105534015,-0.850280065,0
18,Co-Te-Y,mp-1207784,FiM,0.1628443,0.000359485,0.009046906,-0.805059644,0
18,Fe-Te-Y,mp-18706,FiM,2.918906,0.006296691,0.162161444,-0.724851367,0
19,O-Re-Y,mp-675733,FM,1.0074133,0.004036512,0.053021753,-3.317054345,0
36,Co-P-Y,mp-1216287,FiM,9.1844923,0.020420606,0.255124786,-0.866419721,0
22,Co-Ga-Y,mp-582751,FiM,8.1531727,0.018699775,0.370598759,-0.261448622,0
16,Sb-Y,mp-1189138,FM,1.2937051,0.002922023,0.080856569,-1.083900907,0
57,O-U-Y,mp-760098,FiM,1.0000001,0.001232921,0.017543861,-3.923434423,0
36,Ag-Te-Y,mp-642238,FM,4.2240884,0.004036669,0.117335789,-0.748950206,0
106,Al-Cr-Y,mp-1203616,FM,6.368642,0.003526666,0.060081528,-0.266836688,0
17,Br-Co-Y,mp-1205373,FiM,1,0.001884,0.058823529,-1.874774199,0
17,Co-I-Y,mp-1106074,FiM,1,0.001571291,0.058823529,-1.413744435,0
18,Co-Ga-Y,mp-1188555,FM,0.7413336,0.001657833,0.0411852,-0.246704192,0
18,Co-In-Y,mp-1207941,FiM,0.71757,0.001543758,0.039865,-0.233638321,0
9,Bi-Mn-Y,mp-1205904,FiM,1.2554349,0.004754704,0.139492767,-0.580462407,0
17,I-Os-Y,mp-28863,FiM,1.9950922,0.003057759,0.117358365,-1.418390128,0
17,I-Ru-Y,mp-28862,FiM,2.0007999,0.00307777,0.117694112,-1.420980116,0
20,Fe-I-Y,mp-567678,FM,0.9933035,0.001314923,0.049665175,-1.408886496,0
24,Co-In-Y,mp-1192970,FM,0.0555056,8.39E-05,0.002312733,-0.335072713,0
42,O-U-Y,mp-762369,FM,0.9999999,0.001904814,0.023809521,-3.897711718,0
4,Co-Y,mp-865373,FM,2.4054633,0.026275942,0.601365825,-0.163340848,0
6,Co-Y,mp-1294,FiM,4.0484836,0.043875201,0.674747267,-0.14596481,0
6,B-Co-Y,mp-5019,FM,0.8816872,0.013720628,0.146947867,-0.46474049,0
36,Co-P-Y,mp-1203265,FiM,6.8493968,0.014699091,0.190261022,-0.912561315,0
36,As-Co-Y,mp-1207655,FM,12.8133995,0.026377658,0.355927764,-0.493721227,0
36,Co-P-Y,mp-505011,FiM,8.1553562,0.018858554,0.226537672,-0.819769769,0
24,B-Co-Y,mp-1207600,FM,3.6857962,0.016122548,0.153574842,-0.570161949,0
6,C-Co-Y,mp-21422,FM,2.0270122,0.022282095,0.337835367,-0.285871067,0
12,Co-Ge-Y,mp-1101785,FM,4.3223837,0.02019899,0.360198642,-0.639552848,0
12,Co-Si-Y,mp-1207632,FM,0.7395199,0.003726705,0.061626658,-0.672476125,0
20,Cr-O-Y,mp-18725,FM,12.0000009,0.054699532,0.600000045,-3.191012651,0
24,Cr-O-Y,mp-1285565,FM,3.9999997,0.012670331,0.166666654,-2.757444049,0
6,Fe-Y,mp-1570,FiM,7.3275001,0.073841303,1.221250017,-0.04823109,0
12,Fe-Y,mp-1102392,FiM,17.919021,0.096367334,1.49325175,-0.050310542,0
6,Fe-Y,mp-11385,FiM,12.3138867,0.137306022,2.05231445,-0.03544687,0
24,B-Fe-Y,mp-1207634,FM,5.8614478,0.025489644,0.244226992,-0.596638312,0
6,Co-Fe-Y,mp-1215958,FiM,6.1552142,0.063676862,1.025869033,-0.121678723,0
18,Co-Ga-Y,mp-30557,FiM,10.0068265,0.03753919,0.555934806,-0.346200082,0
2,Ho-Y,mp-1215900,FM,1.2826411,0.01958557,0.64132055,-0.003606287,0
8,Lu-Y,mp-865596,FM,4.8907819,0.020017017,0.611347738,-0.014943936,0
6,Mg-Ni-Y,mp-3433,FM,0.7015025,0.008385824,0.116917083,-0.376751471,0
32,Mn-O-Y,mp-510598,FM,28.0000001,0.080194316,0.875000003,-2.633742017,0
24,B-Mn-Y,mp-1191988,FM,7.3833388,0.031785439,0.307639117,-0.637932244,0
30,Mn-O-Y,mp-19385,FM,24.0000002,0.064295931,0.800000007,-3.027483252,0
6,Mn-Si-Y,mp-21249,FiM,3.9675719,0.035744275,0.661261983,-0.642796,0
12,Ni-Y,mp-569196,FM,2.1304714,0.012570522,0.177539283,-0.384445317,0
6,Ni-Y,mp-2152,FM,1.8905516,0.02382825,0.315091933,-0.311606002,0
20,Ni-O-Y,mp-19242,FM,3.9999993,0.019043089,0.199999965,-2.465712242,0
2,Te-Y,mp-865430,FM,0.8438693,0.014208515,0.42193465,-1.510585778,0
6,Ge-Ti-Y,mp-5042,FiM,0.9052647,0.007152648,0.15087745,-0.814337676,0
6,Si-Ti-Y,mp-22179,FM,2.6491653,0.021345643,0.44152755,-0.737028246,0
9,O-U-Y,mp-1215946,FM,2.9999963,0.02577683,0.333332922,-3.865142676,0
6,O-U-Y,mp-27496,FM,0.9999959,0.013215603,0.166665983,-3.896070142,0
8,Pd-U-Y,mp-1215718,FM,1.9645197,0.014118583,0.245564962,-0.798472591,0
4,S-U-Y,mp-1215765,FM,2.793727,0.032512146,0.69843175,-1.985202123,0
4,Sb-U-Y,mp-1215708,FM,2.8490992,0.023317931,0.7122748,-1.060423119,0
20,O-V-Y,mp-18883,FM,7.9999996,0.035670777,0.39999998,-3.265677904,0
14,Cr-S-Zn,mp-4194,FM,11.9993711,0.047956023,0.857097936,-1.047049121,0
14,Cr-Se-Zn,mp-4697,FM,11.9972266,0.040964431,0.856944757,-0.864946693,0
14,Fe-O-Zn,mp-19313,FM,19.999929,0.133277437,1.428566357,-1.745025911,0
14,Ni-O-Zn,mp-1047462,FM,4,0.029205638,0.285714286,-1.230278036,0
14,Fe-Zn,mp-1722,FM,1.3688567,0.006938223,0.097775479,-0.030845707,0
12,Cr-N-Zn,mp-1029458,FM,2.0000001,0.014699944,0.166666675,-0.307926731,0
56,Co-O-Zn,mp-861852,FM,8.9997987,0.016523703,0.160710691,-1.449441651,0
7,Mo-Zn,mp-972048,FM,0.2102818,0.00189551,0.030040257,-0.034509793,0
26,Fe-Zn,mp-1207450,FM,20.396821,0.058144529,0.784493115,-0.043227943,0
8,Co-F-Zn,mp-1392030,FM,0.9999998,0.011223152,0.124999975,-2.102210606,0
14,Cr-O-Zn,mp-19410,FM,11.9999987,0.082622287,0.857142764,-2.277238718,0
8,Cr-F-Zn,mp-35311,FM,1.9999999,0.021331438,0.249999988,-2.64381192,0
28,Cu-F-Zn,mp-1369804,FM,8.0092962,0.02501148,0.286046293,-2.015590484,0
8,F-Fe-Zn,mp-1396958,FM,4,0.039027227,0.5,-2.326847351,0
4,Fe-Rh-Zn,mp-977361,FM,4.4160568,0.083052382,1.1040142,-0.27692819,0
16,Co-Ga-Zn,mp-1215609,FM,0.3943143,0.001618764,0.024644644,-0.201456188,0
8,F-Mo-Zn,mp-1407092,FM,2,0.01925461,0.25,-2.617556358,0
8,F-Rh-Zn,mp-15637,FM,1,0.010217275,0.125,-2.010389031,0
8,F-W-Zn,mp-1400616,FM,2,0.018875437,0.25,-2.722186419,0
